2025-04-03 13:03:41.231 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-vscode.vscode-selfhost-test-provider' wants API proposal 'attributableCoverage' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.231 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-toolsai.datawrangler' wants API proposal 'debugFocus' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-python.python' wants API proposal 'contribIssueReporter' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-python.debugpy' wants API proposal 'contribIssueReporter' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-azuretools.vscode-azure-github-copilot' wants API proposal 'lmTools' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'ms-vscode.cpptools' wants API proposal 'lmTools' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'vscjava.vscode-java-pack' wants API proposal 'lmTools' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'apidev.azure-api-center' wants API proposal 'chatParticipant' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.232 [warning] Via 'product.json#extensionEnabledApiProposals' extension 'apidev.azure-api-center' wants API proposal 'languageModels' but that proposal DOES NOT EXIST. Likely, the proposal has been finalized (check 'vscode.d.ts') or was abandoned.
2025-04-03 13:03:41.233 [warning] Missing property "modes" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-04-03 13:03:41.233 [warning] Missing property "modes2" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-04-03 13:03:41.233 [warning] Missing property "modes3" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-04-03 13:03:41.233 [warning] Missing property "explicitEnableOrDisable" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-04-03 13:03:41.233 [warning] Missing property "lastBackgroundBugbotAt" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-04-03 13:03:41.234 [warning] Missing property "cppConfig" in oldValue. Filling with value from initValue. Please add a migration if necessary.
2025-04-03 13:03:41.599 [info] Started local extension host with pid 30101.
2025-04-03 13:03:42.207 [info] Placing extension(s) vscodevim.vim on a separate extension host.
2025-04-03 13:03:42.344 [info] Started local extension host with pid 30132.
2025-04-03 13:03:42.931 [error] [Extension Host] (node:30101) ExperimentalWarning: Use `importAttributes` instead of `importAssertions`
(Use `exe --trace-warnings ...` to show where the warning was created)
2025-04-03 13:03:43.256 [error] [Extension Host] (node:30132) ExperimentalWarning: Use `importAttributes` instead of `importAssertions`
(Use `exe --trace-warnings ...` to show where the warning was created)
2025-04-03 13:03:44.416 [error] ENOENT: no such file or directory, open '/home/aj/.config/Cursor/User/globalStorage/vscodevim.vim/.registers': Error: ENOENT: no such file or directory, open '/home/aj/.config/Cursor/User/globalStorage/vscodevim.vim/.registers' ENOENT: no such file or directory, open '/home/aj/.config/Cursor/User/globalStorage/vscodevim.vim/.registers'
2025-04-03 13:03:44.609 [info] [perf] Render performance baseline is 22ms
2025-04-03 13:03:44.727 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2404:131870)
    at async Object.getDefaultModelNudgeData (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:98:15147)
    at async c3t.performDefaultModelRequest (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:593:38078) [unauthenticated] Error
2025-04-03 13:03:44.733 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2404:131870)
    at async Object.availableModels (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:98:15147)
    at async eEi.keepCppModelStateUpdated (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:4971:11402)
    at async eEi.loadCppConfigIncludingHandlingProAccess (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:4986:1027) [unauthenticated] Error
2025-04-03 13:04:10.940 [error] Cannot read the extension from /home/aj/.cursor/extensions/vscodevim.vim-1.29.0: ScanningExtension: Cannot read the extension from /home/aj/.cursor/extensions/vscodevim.vim-1.29.0
    at ou.scanLocalExtension (file:///home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/code/electron-utility/sharedProcess/sharedProcessMain.js:90:74902) Cannot read the extension from /home/aj/.cursor/extensions/vscodevim.vim-1.29.0
2025-04-03 13:04:11.064 [error] [unauthenticated] Error: ConnectError: [unauthenticated] Error
    at t (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:2404:131870)
    at async Object.getEmail (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:98:15147)
    at async MQe.getEmailAndSignUpType (vscode-file://vscode-app/home/aj/Apps/cursor/squashfs-root/usr/share/cursor/resources/app/out/vs/workbench/workbench.desktop.main.js:98:138295) [unauthenticated] Error
2025-04-03 13:04:27.415 [info] Got login result 404
2025-04-03 13:04:27.578 [info] Beginning of Login Poll
2025-04-03 13:04:27.616 [info] Got login result 404
2025-04-03 13:04:27.778 [info] Beginning of Login Poll
2025-04-03 13:04:27.817 [info] Got login result 404
2025-04-03 13:04:27.978 [info] Beginning of Login Poll
2025-04-03 13:04:29.272 [info] Beginning of Login Poll
2025-04-03 13:04:29.273 [info] Beginning of Login Poll
2025-04-03 13:04:29.274 [info] Beginning of Login Poll
2025-04-03 13:04:29.275 [info] Beginning of Login Poll
2025-04-03 13:04:29.276 [info] Beginning of Login Poll
2025-04-03 13:04:29.276 [info] Beginning of Login Poll
2025-04-03 13:04:29.314 [info] Got login result 404
2025-04-03 13:04:29.343 [info] Got login result 404
2025-04-03 13:04:29.373 [info] Got login result 404
2025-04-03 13:04:29.390 [info] Beginning of Login Poll
2025-04-03 13:04:29.421 [info] Got login result 404
2025-04-03 13:04:29.449 [info] Got login result 404
2025-04-03 13:04:29.477 [info] Got login result 404
2025-04-03 13:04:29.539 [info] Got login result 404
2025-04-03 13:04:29.569 [info] Got login result 404
2025-04-03 13:04:29.610 [info] Beginning of Login Poll
2025-04-03 13:04:29.647 [info] Got login result 404
2025-04-03 13:04:29.776 [info] Beginning of Login Poll
2025-04-03 13:04:29.812 [info] Got login result 404
2025-04-03 13:04:29.977 [info] Beginning of Login Poll
2025-04-03 13:04:30.013 [info] Got login result 404
2025-04-03 13:04:30.177 [info] Beginning of Login Poll
2025-04-03 13:04:30.209 [info] Got login result 404
2025-04-03 13:04:30.377 [info] Beginning of Login Poll
2025-04-03 13:04:30.412 [info] Got login result 404
2025-04-03 13:04:30.576 [info] Beginning of Login Poll
2025-04-03 13:04:30.608 [info] Got login result 404
2025-04-03 13:04:30.777 [info] Beginning of Login Poll
2025-04-03 13:04:30.813 [info] Got login result 404
2025-04-03 13:04:30.978 [info] Beginning of Login Poll
2025-04-03 13:04:31.015 [info] Got login result 404
2025-04-03 13:04:31.177 [info] Beginning of Login Poll
2025-04-03 13:04:31.247 [info] Got login result 404
2025-04-03 13:04:31.376 [info] Beginning of Login Poll
2025-04-03 13:04:31.407 [info] Got login result 404
2025-04-03 13:04:31.576 [info] Beginning of Login Poll
2025-04-03 13:04:31.609 [info] Got login result 404
2025-04-03 13:04:31.777 [info] Beginning of Login Poll
2025-04-03 13:04:31.812 [info] Got login result 404
2025-04-03 13:04:31.977 [info] Beginning of Login Poll
2025-04-03 13:04:32.009 [info] Got login result 404
2025-04-03 13:04:32.176 [info] Beginning of Login Poll
2025-04-03 13:04:32.218 [info] Got login result 404
2025-04-03 13:04:32.376 [info] Beginning of Login Poll
2025-04-03 13:04:32.407 [info] Got login result 404
2025-04-03 13:04:32.576 [info] Beginning of Login Poll
2025-04-03 13:04:32.611 [info] Got login result 404
2025-04-03 13:04:32.777 [info] Beginning of Login Poll
2025-04-03 13:04:32.817 [info] Got login result 404
2025-04-03 13:04:32.977 [info] Beginning of Login Poll
2025-04-03 13:04:33.016 [info] Got login result 404
2025-04-03 13:04:33.176 [info] Beginning of Login Poll
2025-04-03 13:04:33.214 [info] Got login result 404
2025-04-03 13:04:33.376 [info] Beginning of Login Poll
2025-04-03 13:04:33.409 [info] Got login result 404
2025-04-03 13:04:33.576 [info] Beginning of Login Poll
2025-04-03 13:04:33.607 [info] Got login result 404
2025-04-03 13:04:33.777 [info] Beginning of Login Poll
2025-04-03 13:04:33.810 [info] Got login result 404
2025-04-03 13:04:33.977 [info] Beginning of Login Poll
2025-04-03 13:04:34.013 [info] Got login result 404
2025-04-03 13:04:34.176 [info] Beginning of Login Poll
2025-04-03 13:04:34.212 [info] Got login result 404
2025-04-03 13:04:34.377 [info] Beginning of Login Poll
2025-04-03 13:04:34.412 [info] Got login result 404
2025-04-03 13:04:34.577 [info] Beginning of Login Poll
2025-04-03 13:04:34.617 [info] Got login result 404
2025-04-03 13:04:34.777 [info] Beginning of Login Poll
2025-04-03 13:04:34.816 [info] Got login result 404
2025-04-03 13:04:34.976 [info] Beginning of Login Poll
2025-04-03 13:04:35.025 [info] Got login result 404
2025-04-03 13:04:35.176 [info] Beginning of Login Poll
2025-04-03 13:04:35.211 [info] Got login result 404
2025-04-03 13:04:35.377 [info] Beginning of Login Poll
2025-04-03 13:04:35.432 [info] Got login result 404
2025-04-03 13:04:35.576 [info] Beginning of Login Poll
2025-04-03 13:04:35.612 [info] Got login result 404
2025-04-03 13:04:35.777 [info] Beginning of Login Poll
2025-04-03 13:04:35.817 [info] Got login result 404
2025-04-03 13:04:35.978 [info] Beginning of Login Poll
2025-04-03 13:04:36.019 [info] Got login result 404
2025-04-03 13:04:36.177 [info] Beginning of Login Poll
2025-04-03 13:04:36.216 [info] Got login result 404
2025-04-03 13:04:36.377 [info] Beginning of Login Poll
2025-04-03 13:04:36.411 [info] Got login result 404
2025-04-03 13:04:36.576 [info] Beginning of Login Poll
2025-04-03 13:04:36.612 [info] Got login result 404
2025-04-03 13:04:36.777 [info] Beginning of Login Poll
2025-04-03 13:04:36.815 [info] Got login result 404
2025-04-03 13:04:36.977 [info] Beginning of Login Poll
2025-04-03 13:04:37.023 [info] Got login result 404
2025-04-03 13:04:37.177 [info] Beginning of Login Poll
2025-04-03 13:04:37.216 [info] Got login result 404
2025-04-03 13:04:37.377 [info] Beginning of Login Poll
2025-04-03 13:04:37.415 [info] Got login result 404
2025-04-03 13:04:37.577 [info] Beginning of Login Poll
2025-04-03 13:04:37.616 [info] Got login result 404
2025-04-03 13:04:37.778 [info] Beginning of Login Poll
2025-04-03 13:04:37.816 [info] Got login result 404
2025-04-03 13:04:37.977 [info] Beginning of Login Poll
2025-04-03 13:04:38.015 [info] Got login result 404
2025-04-03 13:04:38.179 [info] Beginning of Login Poll
2025-04-03 13:04:38.216 [info] Got login result 404
2025-04-03 13:04:38.377 [info] Beginning of Login Poll
2025-04-03 13:04:38.413 [info] Got login result 404
2025-04-03 13:04:38.578 [info] Beginning of Login Poll
2025-04-03 13:04:38.616 [info] Got login result 404
2025-04-03 13:04:38.778 [info] Beginning of Login Poll
2025-04-03 13:04:38.816 [info] Got login result 404
2025-04-03 13:04:38.977 [info] Beginning of Login Poll
2025-04-03 13:04:39.016 [info] Got login result 404
2025-04-03 13:04:39.177 [info] Beginning of Login Poll
2025-04-03 13:04:39.216 [info] Got login result 404
2025-04-03 13:04:39.377 [info] Beginning of Login Poll
2025-04-03 13:04:39.418 [info] Got login result 404
2025-04-03 13:04:39.578 [info] Beginning of Login Poll
2025-04-03 13:04:39.622 [info] Got login result 404
2025-04-03 13:04:39.776 [info] Beginning of Login Poll
2025-04-03 13:04:39.810 [info] Got login result 404
2025-04-03 13:04:39.977 [info] Beginning of Login Poll
2025-04-03 13:04:40.016 [info] Got login result 404
2025-04-03 13:04:40.177 [info] Beginning of Login Poll
2025-04-03 13:04:40.215 [info] Got login result 404
2025-04-03 13:04:40.377 [info] Beginning of Login Poll
2025-04-03 13:04:40.415 [info] Got login result 404
2025-04-03 13:04:40.577 [info] Beginning of Login Poll
2025-04-03 13:04:40.614 [info] Got login result 404
2025-04-03 13:04:40.778 [info] Beginning of Login Poll
2025-04-03 13:04:40.819 [info] Got login result 404
2025-04-03 13:04:40.976 [info] Beginning of Login Poll
2025-04-03 13:04:41.011 [info] Got login result 404
2025-04-03 13:04:41.177 [info] Beginning of Login Poll
2025-04-03 13:04:41.228 [info] Got login result 404
2025-04-03 13:04:41.377 [info] Beginning of Login Poll
2025-04-03 13:04:41.414 [info] Got login result 404
2025-04-03 13:04:41.585 [info] Beginning of Login Poll
2025-04-03 13:04:41.622 [info] Got login result 404
2025-04-03 13:04:41.777 [info] Beginning of Login Poll
2025-04-03 13:04:41.815 [info] Got login result 404
2025-04-03 13:04:41.978 [info] Beginning of Login Poll
2025-04-03 13:04:42.017 [info] Got login result 404
2025-04-03 13:04:42.177 [info] Beginning of Login Poll
2025-04-03 13:04:42.213 [info] Got login result 404
2025-04-03 13:04:42.377 [info] Beginning of Login Poll
2025-04-03 13:04:42.415 [info] Got login result 404
2025-04-03 13:04:42.577 [info] Beginning of Login Poll
2025-04-03 13:04:42.616 [info] Got login result 404
2025-04-03 13:04:42.777 [info] Beginning of Login Poll
2025-04-03 13:04:42.817 [info] Got login result 404
2025-04-03 13:04:42.977 [info] Beginning of Login Poll
2025-04-03 13:04:43.009 [info] Got login result 404
2025-04-03 13:04:43.177 [info] Beginning of Login Poll
2025-04-03 13:04:43.211 [info] Got login result 404
2025-04-03 13:04:43.377 [info] Beginning of Login Poll
2025-04-03 13:04:43.416 [info] Got login result 404
2025-04-03 13:04:43.577 [info] Beginning of Login Poll
